2022-11-06 15:46:28.461569,file.txt OPENED 
2022-11-06 15:46:28.461760,file.txt CLOSED 
2022-11-06 15:47:12.625463,file.txt OPENED 
2022-11-06 15:47:12.625583,file.txt CLOSED 
2022-11-06 15:47:25.109347,file.txt OPENED 
2022-11-06 15:47:25.109467,file.txt CLOSED 
2022-11-06 15:48:11.433122,file.txt OPENED 
2022-11-06 15:48:11.433280,file.txt CLOSED 
